"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:3Vtl4Xc9cKVs1UoenXtScn","Floating (feat. Khalid) [filous Remix]","spotify:artist:6hfwwpXqZPRC9CsKI7qtv1, spotify:artist:6LuN9FCkKOj5PcnpouEgny, spotify:artist:2IjiuEObrCKyZvSb8xLxG9","Alina Baraz, Khalid, filous","spotify:album:0QVHAyioFI1UB5iy7kWJY8","Floating (feat. Khalid) [filous Remix]","spotify:artist:6hfwwpXqZPRC9CsKI7qtv1, spotify:artist:2IjiuEObrCKyZvSb8xLxG9","Alina Baraz, filous","2019-02-08","https://i.scdn.co/image/ab67616d0000b273b988ec8bcac65e4b58c9b865","1","1","200865","https://p.scdn.co/mp3-preview/2b129c2b4f312f5d206920a0c248a9e663510d9c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USQE91500796","","2019-12-26T12:05:36Z"
"spotify:track:0fsEFwLSJTSHSawhe864Cp","Shots - Broiler Remix","spotify:artist:53XhwfbYqKCa1cC15pYq2q, spotify:artist:3836OTICMPjhTMMcpPw4EC","Imagine Dragons, Broiler","spotify:album:6rRFeV6xigfNyPoZ6YqcoW","Smoke + Mirrors (Deluxe)","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2015-05-11","https://i.scdn.co/image/ab67616d0000b273fc4fd5caca9f1dc4a3b0460a","1","19","191000","","false","73","USUM71503624","","2019-12-20T19:41:42Z"
"spotify:track:0e7ipj03S05BNilyu5bRzt","rockstar (feat. 21 Savage)","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:1URnnhqYAYcrqrcwql10ft","Post Malone, 21 Savage","spotify:album:6trNtQUgC8cgbWcqoMYkOR","beerbongs & bentleys","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2018-04-27","https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268","1","6","218146","","true","82","USUM71710087","","2019-12-20T19:41:41Z"
"spotify:track:1gGhqfs2pDTOI30AEXMXrn","Alien Boy","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","spotify:album:5AelTZUdahNA7besdaECfD","Alien Boy EP","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","2018-02-16","https://i.scdn.co/image/ab67616d0000b2732a616f24f0970a951aec1d04","1","1","163524","https://p.scdn.co/mp3-preview/86e523200e5ff20a7c89981c2c4bbc3fafbcefaf?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USAT21800606","","2019-12-20T19:38:39Z"
"spotify:track:1lOe9qE0vR9zwWQAOk6CoO","Ransom","spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo","Lil Tecca","spotify:album:1I6FpscJIfwf4T56VxGVsB","We Love You Tecca","spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo","Lil Tecca","2019-08-30","https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058","1","1","131240","","true","82","QZ85M1940160","","2019-12-09T22:00:45Z"
"spotify:track:3d6j1JAVreFWJydmwisia1","Drowning","spotify:artist:12WWbhr0Rhkvy3oiXL8YtX, spotify:artist:5fk3KGv5y9AzvEZJG4yZW9","UPRIZE, dabl","spotify:album:5gQ7MYoxMWbLitQeOhTksh","Drowning","spotify:artist:12WWbhr0Rhkvy3oiXL8YtX","UPRIZE","2019-04-08","https://i.scdn.co/image/ab67616d0000b2738007d28a493ad2ad0512ab14","1","1","206222","https://p.scdn.co/mp3-preview/3dc5c9436b98c19c03335583589bb5ad3df0b47f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM24S1911726","","2019-12-09T22:00:44Z"
"spotify:track:0t3ZvGKlmYmVsDzBJAXK8C","Goodbyes (feat. Young Thug)","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Post Malone, Young Thug","spotify:album:4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2019-09-06","https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02","1","14","174853","","true","77","USUM71912330","","2019-12-09T21:58:36Z"
"spotify:track:0F7FA14euOIX8KcbEturGH","Old Town Road","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","spotify:album:4IRiXE5NROxknUSAUSjMoO","7","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","2019-06-21","https://i.scdn.co/image/ab67616d0000b2736239187793c9e492e687db01","1","8","113000","https://p.scdn.co/mp3-preview/433e895f2d7df7ca5bae2561cf07effbe46a1a7a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USSM11901941","","2019-12-09T21:58:34Z"
"spotify:track:7zLYKWcXnYeHHWidalz7rj","Noticed","spotify:artist:5zctI4wO9XSKS8XwcnqEHk","Lil Mosey","spotify:album:6lggWd5q9Rh66OkDE1eNDr","Northsbest (Extended)","spotify:artist:5zctI4wO9XSKS8XwcnqEHk","Lil Mosey","2018-10-19","https://i.scdn.co/image/ab67616d0000b273db953460d6de87c6d6788cb5","1","3","165000","","true","71","USUM71809565","","2019-12-09T21:58:14Z"
"spotify:track:6Gg1gjgKi2AK4e0qzsR7sd","Bandit (with YoungBoy Never Broke Again)","spotify:artist:4MCBfE4596Uoi2O4DtmEMz, spotify:artist:7wlFDEWiM5OoIAt8RSli8b","Juice WRLD, YoungBoy Never Broke Again","spotify:album:3t6Z2qoBVCS4NHNI25XECH","Bandit (with YoungBoy Never Broke Again)","spotify:artist:4MCBfE4596Uoi2O4DtmEMz, spotify:artist:7wlFDEWiM5OoIAt8RSli8b","Juice WRLD, YoungBoy Never Broke Again","2019-10-04","https://i.scdn.co/image/ab67616d0000b2735b4bee4c0dfe7f1ec4b2cc6d","1","1","189322","","true","67","USUG11903492","","2019-12-09T21:50:22Z"
"spotify:track:285pBltuF7vW8TeWk8hdRR","Lucid Dreams","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:6tkjU4Umpo79wwkgPMV3nZ","Goodbye & Good Riddance","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2018-12-10","https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4","1","3","239835","","true","83","USUG11800685","","2019-12-09T21:50:19Z"
"spotify:track:6Dl4lrhYQK0dCtMA3kFRXF","Wild","spotify:artist:6wDDxmc6DCL53dpL6uMjqM","Wassup Rocker","spotify:album:3fqBagKjOvAsZXKrE1uMJb","Worms for Brains","spotify:artist:6wDDxmc6DCL53dpL6uMjqM","Wassup Rocker","2019-09-20","https://i.scdn.co/image/ab67616d0000b2737dbb38764e6e6e73693cc81e","1","6","151640","https://p.scdn.co/mp3-preview/006e2bc823db5a6c55edf50065a383fb879bce26?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZHN51931122","","2019-12-09T21:40:43Z"
"spotify:track:2mlGPkAx4kwF8Df0GlScsC","Buttercup","spotify:artist:1vVHevk2PD45epYnDi9CCc","Jack Stauber","spotify:album:1RHa1VdX6lsLbeedgsV1cb","Pop Food","spotify:artist:1vVHevk2PD45epYnDi9CCc","Jack Stauber","2017-03-25","https://i.scdn.co/image/ab67616d0000b27300272ecbea82517b4aafb12f","1","1","208026","https://p.scdn.co/mp3-preview/3df8a10226c49408282e3c677311115ce41e16d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","QMPKX1703669","","2019-12-01T14:10:16Z"
"spotify:track:62vpWI1CHwFy7tMIcSStl8","No Role Modelz","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","spotify:album:7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2014-12-09","https://i.scdn.co/image/ab67616d0000b2736aca031ccc27d2e4dd829d14","1","9","292986","","true","7","USQX91402598","","2019-12-01T13:17:25Z"
"spotify:track:3swc6WTsr7rl9DqQKQA55C","Psycho (feat. Ty Dolla $ign)","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Post Malone, Ty Dolla $ign","spotify:album:6trNtQUgC8cgbWcqoMYkOR","beerbongs & bentleys","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2018-04-27","https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268","1","8","221440","","true","77","USUM71710836","","2019-11-22T21:44:50Z"
"spotify:track:1ZAyjvIk9YiD76yYy0TEG6","Plug Walk","spotify:artist:1pPmIToKXyGdsCF6LmqLmI","Rich The Kid","spotify:album:1Hno6CtKbaFNAEPjRHDrc6","The World Is Yours","spotify:artist:1pPmIToKXyGdsCF6LmqLmI","Rich The Kid","2018-03-30","https://i.scdn.co/image/ab67616d0000b27364353426de6dfe0206f6d1d3","1","5","175229","","true","66","USUM71800892","","2019-11-22T13:46:28Z"
"spotify:track:7AQim7LbvFVZJE3O8TYgf2","Fuck Love","spotify:artist:15UsOTVnJzReFVN1VCnxy4, spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","XXXTENTACION, Trippie Redd","spotify:album:5VdyJkLe3yvOs0l4xXbWp0","17","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2017-08-25","https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5","1","8","146520","https://p.scdn.co/mp3-preview/ad4d23afd3b92325c442f036322a05f5f35385dc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","82","USUYG1156898","","2019-11-21T20:38:30Z"
"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","everything i wanted","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","spotify:album:4i3rAwPw7Ln2YrKDusaWyT","everything i wanted","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","2019-11-13","https://i.scdn.co/image/ab67616d0000b273f2248cf6dad1d6c062587249","1","1","245425","","false","84","USUM71922577","","2019-11-14T00:24:23Z"
"spotify:track:53CJANUxooaqGOtdsBTh7O","Old Town Road","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","spotify:album:63nQw5QNKBUAh4bvqSz3rJ","Old Town Road","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","2019-03-14","https://i.scdn.co/image/ab67616d0000b27305211b7d31fe69c3e8adbe95","1","1","113013","https://p.scdn.co/mp3-preview/433e895f2d7df7ca5bae2561cf07effbe46a1a7a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","USSM11901941","","2019-11-08T21:00:44Z"
"spotify:track:7ijXfR09g8dImpTI586m7k","Lie on Me","spotify:artist:1GtNQ1iKlL3nI5yIV4CFXY","Lil He77","spotify:album:1CwC01j07fYZcjSBAtFC3k","Lie on Me","spotify:artist:1GtNQ1iKlL3nI5yIV4CFXY","Lil He77","2019-04-13","https://i.scdn.co/image/ab67616d0000b273bb69864243a986c8931b1757","1","1","154573","https://p.scdn.co/mp3-preview/d828999ec0df774863ddef275b148047c4821c08?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","QZES61956301","","2019-10-19T12:00:27Z"
"spotify:track:1DFD5Fotzgn6yYXkYsKiGs","Piece Of Your Heart","spotify:artist:0xRXCcSX89eobfrshSVdyu, spotify:artist:2nm38smINjms1LtczR0Cei","MEDUZA, Goodboys","spotify:album:0cqRGWD3uc5Lggpducn5nD","Piece Of Your Heart","spotify:artist:0xRXCcSX89eobfrshSVdyu, spotify:artist:2nm38smINjms1LtczR0Cei","MEDUZA, Goodboys","2019-02-01","https://i.scdn.co/image/ab67616d0000b273ead13021d0f2957958081f28","1","1","152913","","false","68","DEUM71807719","","2019-10-06T20:27:00Z"
"spotify:track:21jGcNKet2qwijlDFuPiPb","Circles","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","spotify:album:4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2019-09-06","https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02","1","6","215280","","false","85","USUM71915699","","2019-09-18T18:13:41Z"
"spotify:track:6MxMqCgqmekcr0VwSU7AVH","Time","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","spotify:album:46xdC4Qcvscfs3Ai2RIHcv","The Search","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","2019-07-26","https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044","1","6","240428","","false","70","USUM71910924","","2019-09-07T23:12:28Z"
"spotify:track:3HLXfGl9hM3ug7xhgI1r6A","Villainesque","spotify:artist:2cJ1V5EKyQtMGViY7hT5To","Sean Quincy","spotify:album:59ksb8M62Jez4MKxS8Pfyo","Villainesque","spotify:artist:2cJ1V5EKyQtMGViY7hT5To","Sean Quincy","2019-08-02","https://i.scdn.co/image/ab67616d0000b2739095bea8d3166fcde11be3bf","1","1","123000","https://p.scdn.co/mp3-preview/e304f511fc82ff4eab0c2abddf7bfc078a853acb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","30","QZFZ21900983","","2019-09-04T10:39:05Z"
"spotify:track:5avOSzUFGg18YKKBmVbNDJ","It's My Life","spotify:artist:3z97WMRi731dCvKklIf2X6","NEFFEX","spotify:album:2YFtDo1xxQ5ADxQVLRZvsw","Sunday","spotify:artist:3z97WMRi731dCvKklIf2X6","NEFFEX","2019-08-23","https://i.scdn.co/image/ab67616d0000b273aa1a4b75aefb127071b37e9d","1","2","192155","https://p.scdn.co/mp3-preview/102f46dbd86d831de31ef0ecb86d9f402fbc9d50?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","ZZOPM1901165","","2019-08-31T12:11:55Z"
"spotify:track:5b0JPVolgv2cdOewoQ5m6l","Dangerous","spotify:artist:1itZtM80Mzo63p5IvBEXKR, spotify:artist:1vj4r2a8STRlJfZpD4Mkd0","Will Prime, Kid $Ixty","spotify:album:0Z5rK0VAXPs5i1aBW0Em5O","Dangerous","spotify:artist:1itZtM80Mzo63p5IvBEXKR","Will Prime","2019-08-23","https://i.scdn.co/image/ab67616d0000b2733825e7f8fd9a59b626b358ef","1","1","198404","https://p.scdn.co/mp3-preview/e856ebfc0b6fda44f8dba710923c588ff1168971?cid=9950ac751e34487dbbe027c4fd7f8e99","true","6","QZFZ61955557","","2019-08-31T12:11:21Z"
"spotify:track:6R2fwCgdgtB9puZXbtA0jm","White Girl Rose","spotify:artist:6KFjNCl6rofxLDz5ZhwIkN","Billy Bueffer","spotify:album:03QzA4FKKbJBAXxK6jLWsd","White Girl Rose","spotify:artist:6KFjNCl6rofxLDz5ZhwIkN","Billy Bueffer","2019-08-15","https://i.scdn.co/image/ab67616d0000b273775d6021f10208a87447c3d9","1","1","196153","https://p.scdn.co/mp3-preview/eebd165718801fdedf7c6009a2f82e20a664ff13?cid=9950ac751e34487dbbe027c4fd7f8e99","true","37","QZFZ71917771","","2019-08-31T12:09:11Z"
"spotify:track:23L5CiUhw2jV1OIMwthR3S","In the Name of Love","spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Martin Garrix, Bebe Rexha","spotify:album:1FOJ5IXGXe8dl0cXvCU6wK","In the Name of Love","spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Martin Garrix, Bebe Rexha","2016-07-29","https://i.scdn.co/image/ab67616d0000b273b3d48927d5a423bdbdb20166","1","1","198815","https://p.scdn.co/mp3-preview/2d10343b6c89c24651a0453a0440c85bed70663c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","NLM5S1600003","","2019-08-30T14:36:53Z"
"spotify:track:6i0V12jOa3mr6uu4WYhUBr","Heathens","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","spotify:album:3J8W9AOjQhnBLCX33m3atT","Heathens","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","2016-06-16","https://i.scdn.co/image/ab67616d0000b2732ca3ba8f334ca5a5f0312efb","1","1","195920","https://p.scdn.co/mp3-preview/31b8d72a9480d06d28846b843539b8b5e58696db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USAT21601930","","2019-08-30T14:36:48Z"
"spotify:track:7qUJQSNX9QNf46CC6FgH66","Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:53XhwfbYqKCa1cC15pYq2q, spotify:artist:3NPpFNZtSTHheNBaWC82rB, spotify:artist:4xRYI6VqpkE3UwrDrAZL8L, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign","spotify:album:5rOHrnrRomvSJhQLGVtfJ8","Suicide Squad: The Album","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2016-08-05","https://i.scdn.co/image/ab67616d0000b273cb4ec52c48a6b071ed2ab6bc","1","2","243490","https://p.scdn.co/mp3-preview/b606811412cc3e1a52fc34c44d7bebe633efc1b9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","USAT21601893","","2019-08-30T14:34:36Z"
"spotify:track:7wGoVu4Dady5GV0Sv4UIsx","rockstar","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:1URnnhqYAYcrqrcwql10ft","Post Malone, 21 Savage","spotify:album:4AabsQ6plH3OmdE6BWI04j","rockstar","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2017-09-15","https://i.scdn.co/image/ab67616d0000b273345f823b6c1dbd3b4cc7b382","1","1","218320","","true","2","USUM71710087","","2019-08-30T14:34:18Z"
"spotify:track:7Cuk8jsPPoNYQWXK9XRFvG","September","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","spotify:album:4MgtwNYjD89Oj2km6eFRYd","September","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","2018-04-17","https://i.scdn.co/image/ab67616d0000b2736e5689a9d09ac1fc2cba2ab0","1","1","215080","https://p.scdn.co/mp3-preview/4a80cc8373c7b4b4663d330b30e97b24abc808e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USSM17800845","","2019-08-30T14:33:58Z"
"spotify:track:6pgUgIgbzovuuUYqpfnVNz","Moon Talk","spotify:artist:0VZrPa7mWAYXH4CwmYk8Km","Kidd Keo","spotify:album:6s2UZLpqLczO8kWmyiYUoI","Moon Talk","spotify:artist:0VZrPa7mWAYXH4CwmYk8Km","Kidd Keo","2019-06-14","https://i.scdn.co/image/ab67616d0000b27325228f64daff11a90d8bdace","1","1","184500","https://p.scdn.co/mp3-preview/726d1b398affbdd21401e0770e38354d190c0851?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","USWL11900184","","2019-08-24T19:30:11Z"
"spotify:track:1kBbgxAUc4HQv7cgIayIDH","Ransom","spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo","Lil Tecca","spotify:album:4Mz9ZCE83IiaVC9ejMqxky","Ransom","spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo","Lil Tecca","2019-06-04","https://i.scdn.co/image/ab67616d0000b273422113b080aa8e2effae4fa2","1","1","131280","","true","0","QZ85M1940160","","2019-08-17T23:48:59Z"
"spotify:track:1eEpzqmY6r6gB3eDXbwbFS","Follow","spotify:artist:4aZSljopFUeoDWjhvgbwQD, spotify:artist:0wJDbxpqtwjA2FxfU6KI0E","Damluke, Max Landry","spotify:album:6NO4MjjTzoNnINSeAaL8ZM","Follow","spotify:artist:4aZSljopFUeoDWjhvgbwQD","Damluke","2019-06-03","https://i.scdn.co/image/ab67616d0000b273e7870cd7c160d4103825697a","1","1","168750","https://p.scdn.co/mp3-preview/64ce5905f577a86fb007270cf0aebe5b26d5d081?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBKPL1952943","","2019-08-01T02:41:54Z"
"spotify:track:1tNJrcVe6gwLEiZCtprs1u","3 Nights","spotify:artist:6USv9qhCn6zfxlBQIYJ9qs","Dominic Fike","spotify:album:1DNx0H5ZX1ax3yyRwtgT4S","Don't Forget About Me, Demos","spotify:artist:6USv9qhCn6zfxlBQIYJ9qs","Dominic Fike","2018-10-16","https://i.scdn.co/image/ab67616d0000b2734a42166d927b3acce345c5c0","1","1","177666","https://p.scdn.co/mp3-preview/8325ba1536d8717e84cc033a80928331c2a8551a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USQX91802455","","2019-08-01T02:18:38Z"
"spotify:track:10H3CR9qhY2DncyWqxcDNK","Easier to Say","spotify:artist:6FmiNnTXQJTmOMAx4kB38R","Grady","spotify:album:5Dxbbiej5rX3T68FKSSmC5","Easier to Say","spotify:artist:6FmiNnTXQJTmOMAx4kB38R","Grady","2019-02-14","https://i.scdn.co/image/ab67616d0000b2738eae29f65a556557c0b0f846","1","1","139985","https://p.scdn.co/mp3-preview/9ee7e23bcbb40f4b6598969a18ae4caa385eb799?cid=9950ac751e34487dbbe027c4fd7f8e99","true","36","QMDGQ1500402","","2019-08-01T01:49:45Z"
"spotify:track:097AM0HOlpKDNTomMmm07I","Show Me","spotify:artist:6IJVzOcCM6c9C6YAJCjDi6","Despotem","spotify:album:6Ps2yYP6rI0EKeZonzyAYe","Show Me","spotify:artist:6IJVzOcCM6c9C6YAJCjDi6","Despotem","2019-05-20","https://i.scdn.co/image/ab67616d0000b273e25a37447a5385ec2d4062a0","1","1","198400","https://p.scdn.co/mp3-preview/799151a1b35fd7dfe0a7b3243d36355093e216da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM24S1916459","","2019-08-01T01:48:34Z"
"spotify:track:1Q3EKTnUhUUVpYIkWmDt7B","Don't Do Love","spotify:artist:7kob2Jo9yuEEhQlnPx2KT7, spotify:artist:14N4XV7xA5zS1YE36eaHyo","Linko, Líon Goodwin","spotify:album:5bq2Y8Pp2vN5pgbz5wsn89","Don't Do Love","spotify:artist:7kob2Jo9yuEEhQlnPx2KT7, spotify:artist:14N4XV7xA5zS1YE36eaHyo","Linko, Líon Goodwin","2019-05-31","https://i.scdn.co/image/ab67616d0000b27344ec002a93775d59aedacef5","1","1","166158","https://p.scdn.co/mp3-preview/425daf6c4f03be9368ee1e7e59bd973f856361c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM6MZ1984199","","2019-08-01T01:47:12Z"
"spotify:track:7KN00DZKKRjDBMfsrAd2tU","Caught","spotify:artist:32rfvsXfn7YDlDhG7Hh7Zd, spotify:artist:7eMykQ9NjmtA5FnMarEG2F, spotify:artist:7hcfPgk1kIiXbQFbLwkTwK","Hoober, Barren Gates, Layzee Gold","spotify:album:6rORdaYh53GRHFr2X9Dt61","Caught","spotify:artist:32rfvsXfn7YDlDhG7Hh7Zd, spotify:artist:7eMykQ9NjmtA5FnMarEG2F, spotify:artist:7hcfPgk1kIiXbQFbLwkTwK","Hoober, Barren Gates, Layzee Gold","2019-06-14","https://i.scdn.co/image/ab67616d0000b273a529b9547030bacc399a7362","1","1","201600","https://p.scdn.co/mp3-preview/14863aec3dba33e4ca59eba2a0ff274978a2f69c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCAEG1946311","","2019-08-01T01:36:49Z"
"spotify:track:0FAI9YqN6wcmvaXsDlK9Ek","Damage Control","spotify:artist:4zjO8Jhi2pciJJzd8Q6rga","Unlike Pluto","spotify:album:2muJlFkCutFeZiY4zsEhJH","Damage Control (Pluto Tapes)","spotify:artist:4zjO8Jhi2pciJJzd8Q6rga","Unlike Pluto","2019-05-08","https://i.scdn.co/image/ab67616d0000b27313cdbd28fc8acd454e1a5f6b","1","1","205490","https://p.scdn.co/mp3-preview/0d30ee3064d98e78d7f65ff01c32451ae074c608?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","NLRD51632292","","2019-07-27T16:18:12Z"
"spotify:track:6vBdBCoOhKHiYDDOcorfNo","Goodbyes (Feat. Young Thug)","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Post Malone, Young Thug","spotify:album:4FFBjcmX06VmazABtpRMyv","Goodbyes (Feat. Young Thug)","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2019-07-05","https://i.scdn.co/image/ab67616d0000b2733f154c97dfa06ee696bd687c","1","1","174960","","true","2","USUM71912330","","2019-07-09T12:13:46Z"
"spotify:track:08mG3Y1vljYA6bvDt4Wqkj","Back In Black","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:6mUdeDZCsExyJLMdAfDuwh","Back In Black","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","1980-07-25","https://i.scdn.co/image/ab67616d0000b273ff191d7fbdb5a13eaf84132b","1","6","256000","https://p.scdn.co/mp3-preview/41d043fd2287a7e5ba775d131ccc2b44d83c63ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","AUAP08000046","","2019-07-09T12:10:26Z"
"spotify:track:1qrlHT5gOv90IFIsueFb8j","Drowning","spotify:artist:12WWbhr0Rhkvy3oiXL8YtX, spotify:artist:5fk3KGv5y9AzvEZJG4yZW9","UPRIZE, dabl","spotify:album:6LnA1NKRKFIF3PGtW663op","Drowning","spotify:artist:12WWbhr0Rhkvy3oiXL8YtX","UPRIZE","2019-04-08","https://i.scdn.co/image/ab67616d0000b273051bf98107d69e748247d3e4","1","1","206222","https://p.scdn.co/mp3-preview/3dc5c9436b98c19c03335583589bb5ad3df0b47f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM24S1911726","","2019-07-06T09:39:54Z"
"spotify:track:1cwJzqaJxA7eqdz8gAS1Om","Rockstar","spotify:artist:1jKqD7TgnzM80AJE2w8MXy","Mello","spotify:album:5CeDOnlTaW6LQ5mpkIlRYt","Rockstar","spotify:artist:1jKqD7TgnzM80AJE2w8MXy","Mello","2018-09-25","https://i.scdn.co/image/ab67616d0000b273e7b76a6482237ef6b9cc010d","1","1","172424","https://p.scdn.co/mp3-preview/c57d8966dd8ca97856a4fffa130ba02aabe0d875?cid=9950ac751e34487dbbe027c4fd7f8e99","true","6","UST8K1818243","","2019-07-06T09:22:40Z"
"spotify:track:0vrmHPfoBadXVr2n0m1aqZ","Heaven","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:6Ad1E9vl75ZB3Ir87zwXIJ","TIM","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2019-06-06","https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5","1","2","277261","","false","66","SE5R71900203","","2019-07-06T09:15:00Z"
